id,ingredient,quantity,unit
121269,鹽巴,2.0,小匙
121269,米酒,1.0,大匙
477342,絲瓜,1.0,條
477342,蛤蜊,20.0,個
477342,米酒,15.0,毫升
477342,水,30.0,毫升
477342,生薑,2.0,片
477342,枸杞,1.0,小把
477342,白胡椒,少許,
477342,香油,5.0,毫升
477036,絲瓜,1.0,條
477036,薑絲,少許,
477036,蛤蠣,5.0,顆
477036,紅蘿蔔,適量,
477036,鹽,適量,
477675,絲瓜,0.5,條
477675,越南春捲皮數張,,
477675,杏鮑菇,6.0,條
477675,玉米粒,適量,
477675,美乃滋,適量,
477675,黑胡椒粒,適量,
477675,麵包粉,適量,
477675,水,少許,
477675,鹽巴,少許,
477675,蛋,1,顆
473155,絲瓜,1.0,條
473155,雞蛋,2.0,顆
473155,木耳,2.0,朵
473155,雞粉,1.0,小匙
473155,鹽,1.5,茶匙
478486,蘋果絲瓜,2.0,顆
478486,味醂,少許,
478486,薑,適量,
478486,香油,少許,
478486,鮮味炒手,適量,
479161,蛤蜊,0.5,斤
479161,絲瓜,0.5,條
479161,鴻禧菇,0.5,朵
479161,紅蘿蔔,0.25,條
479161,麵線,2.0,把
479161,雞蛋,1.0,顆
479161,蒜頭,5.0,瓣
479161,蔥,2.0,根
479161,油,3.0,小匙
479161,二砂糖,1.0,小匙
477964,絲瓜,1.0,條
477964,蛋,2.0,顆
477964,蒜頭,2.0,瓣
477964,蔥,1.0,根
477964,水,600.0,毫升
477964,鹽,2.0,小匙
477116,絲瓜,300.0,克
477116,麵線,100.0,克
477116,雞蛋,2.0,顆
477116,麻油,20.0,克
477116,薑片,5.0,片
478299,絲瓜,1,條
478299,年糕,1,包
478299,洋蔥,1,顆
476779,絲瓜,1.0,條
476779,蛤蜊,600.0,克
476779,薑絲,5.0,克
476779,蝦米,10.0,克
476779,水,70.0,克
476779,鹽,1.0,小匙
476779,米酒,1.0,大匙
476583,絲瓜,1,條
476583,雞蛋,2.0,顆
476583,老薑,4.0,片
476583,米酒,1.0,大匙
476583,香油,0.5,茶匙
476583,雞粉,0.5,茶匙
476583,鹽,0.25,茶匙
476583,白胡椒粉,0.25,茶匙
476583,枸杞,少許,
476583,熱水,800.0,ml
477490,絲瓜,0.5,根
477490,瘦肉,適量,
477490,黃麵,少量,
477490,蝦仁,0.5,盒
477490,鹽,少量,
477490,味精,少量,
468399,絲瓜,1.0,條
468399,海帶芽,1.0,小匙
468399,日式醬油,1.0,小匙
468399,雞粉,1.0,茶匙
459721,絲瓜,1.0,條
459721,烤雞腿,1.0,隻
459721,鹽水意麵,1.0,顆
459721,蒜末,1.0,小匙
459721,雞粉,1.0,大匙
476054,絲瓜,1.0,條
476054,玉米筍,8.0,根
476054,干貝,4.0,顆
476054,枸杞,1.0,小匙
476054,薑,2.0,片
476054,油,少許,
474415,雞蛋,2~4,顆
474415,澎湖絲瓜,1.0,條
474415,小顆蒜頭,1.0,瓣
474415,乾香菇,1.0,朵
474415,薑片,2.0,片
474415,鹽,適量,
474415,鰹魚粉,適量,
461647,絲瓜,1.0,條
461647,豆腸,1.0,條
461647,蒜末,1.0,小匙
461647,雞粉,1.0,小匙
461647,鹽,1.0,小匙
461647,糖,1.0,茶匙
462263,絲瓜,1.0,條
462263,素腰花,6.0,個
462263,紅蘿蔔絲,1.0,小匙
462263,冬粉,1.0,把
462263,雞粉,1.0,小匙
462263,糖,1.0,茶匙
462263,香油,1.0,茶匙
473162,絲瓜,1.0,條
473162,蒜頭,2.0,顆
473162,鹽巴,少許,
473162,鮮味炒手,少許,
479244,絲瓜,2.0,小條
479244,鹽巴,1.0,小匙
479244,薑,1.0,小塊
479244,虱目魚丸,5.0,顆
479244,水,5.0,碗
479244,枸杞,1.0,小把
479244,食用油,1.0,匙
479244,五木細關東麵,5.0,束
461630,絲瓜,1.0,條
461630,雞絲麵,2.0,顆
461630,燒肉,150.0,克
461630,蒜末,1.0,小匙
461630,雞粉,2.0,小匙
465545,絲瓜,1.0,條
465545,冬，粉,2.0,把
465545,海帶芽,1.0,大匙
465545,雞粉,2.0,小匙
465545,鹽,1.0,小匙
475631,絲瓜,1.0,條
475631,鹹蛋,1.0,顆
475631,薑末,10.0,克
475631,白胡椒粉,1.0,小匙
475631,白開水,100.0,毫升
475631,鮮味抄手,1.0,小匙
473161,雞胸肉,0.5,包
473161,絲瓜,1.0,條
473161,昆布鹽,1.0,小匙
473161,雞粉,0.5,小匙
473161,鹽,0.5,茶匙
473161,米酒,0.5,大匙
473161,香油,0.5,小匙
473161,鹽,0.5,茶匙
466915,絲瓜,1.0,條
466915,白玉菇,100.0,克
466915,毛豆仁,50.0,克
466915,木耳,50.0,克
466915,薑絲,20.0,克
466915,鹽,1.0,小匙
466915,香菇粉,1.0,小匙
466915,胡椒粉,1.0,小匙
466915,水,1.0,碗
466915,勾芡水,適量,
460616,絲瓜,1.0,條
460616,XO醬,1.0,大匙
460616,蒜末,1.0,小匙
460616,雞粉,1.0,茶匙
477316,絲瓜,1.0,條
477316,蛤蜊,10.0,顆
477316,蛋,1.0,顆
477316,蒜末,適量,
477316,豬油,適量,
477316,麻油,適量,
476291,米,1.0,杯
476291,蝦米,些許,
476291,蒜頭,3.0,瓣
476291,鰹魚粉,2.0,小匙
476291,雞蛋,1.0,顆
476291,枸杞,少許,
478545,絲瓜,1.0,條
478545,薑,1.0,小塊
478545,枸杞,1.0,小把
478545,鹽巴,1.0,小匙
478545,食用油,1.0,子
478545,水,1.0,匙
469454,絲瓜,1.0,條
469454,嫩豆腐,1.0,盒
469454,鰹魚高湯包,1.0,包
470967,關廟細麵,3.0,片
470967,絲瓜,1.0,條
470967,雞蛋,3.0,個
470967,大蒜,1.0,支
470967,去尾蝦仁,8.0,尾
470967,雞高湯,900.0,ml
470967,鹽,適量,
473245,絲瓜,適量,
473245,蛤蜊,6.0,顆
473245,雪白菇,適量,
473245,胡蘿蔔,0.5,顆
473245,虱目魚肉,1.0,顆
473245,白飯,適量,
473245,高湯磚,1.0,塊
465122,絲瓜白蝦,適量,
465122,好勁道寛麵,適量,
465122,7~eleven煙燻豬肝,1.0,塊
465122,炒蛋,1.0,個
465122,雞里肌肉,1.0,條
465122,鹽,少量,
465122,味精,少量,
465122,香油,少量,
466448,絲瓜,1.0,條
466448,金針菇,0.333,把
466448,火腿丁,適量,
466448,咖哩粉,3.0,小匙
466448,雞蛋,1.0,顆
466448,中筋麵粉,適量,
466448,薑末,適量,
466448,蔥白,適量,
466448,蝦米蝦皮,適量,
466448,鹽巴,0.5,茶匙
466448,雞粉,0.5,茶匙
466705,鹹蛋,3.0,顆
466705,絲瓜,1.0,條
466705,麵線,2.0,把
466705,薑絲,20.0,克
466705,鹽巴,1.0,小匙
466705,米酒,1.0,大匙
466705,胡椒粉,1.0,小匙
460005,絲瓜,1.0,條
460005,杏鮑菇,3.0,根
460005,蒜末,1.0,匙
460005,鹽,1.0,小匙
460005,雞粉,1.0,小匙
460005,糖,1.0,茶匙
466805,絲瓜,1.0,條
466805,蝦米,1.0,大匙
466805,米酒,0.5,杯
463987,絲瓜,0.5,條
463987,胡蘿蔔,0.5,根
463987,薑片,2.0,片
463987,蒜頭,2.0,大瓣
463987,楓康吳羽保鮮膜,1.0,張
463987,鹽巴,1.0,小匙
477654,紅蔥頭,3.0,辨
477654,蝦皮,2.0,匙
477654,肉絲,80.0,克
477654,鹽巴,1.5,匙
477654,油蔥酥,1.5,匙
477654,香菇,5.0,朵
477654,油,1.0,大匙
477654,長糯米,4.0,杯
477654,粽葉,20.0,片
477654,棉線,10.0,條
477654,綠竹筍絲,300.0,克
477654,肉絲,80.0,克
477654,蒜,4.0,辨
477654,薑,3.0,片
477654,辣椒,4.0,根
477654,醬油,1.0,匙
477654,米酒,0.5,匙
477654,油,1.0,大匙
477654,鹽,1.0,匙
477223,熟綠竹筍,2.0,條
477223,蝦仁,12.0,隻
477223,美人姬菇,1.0,包
477223,豌豆莢,100.0,g
477223,洋蔥,0.5,個
477223,大蒜,2.0,瓣
477223,市售綠咖哩醬,50.0,g
477223,椰奶,50.0,ml
477223,雞高湯,250.0,ml
477223,食用油,1.0,大匙
461605,綠竹筍,2.0,支
461605,培根,1.0,片
461605,乳酪絲,適量,
444431,綠竹筍,4.0,支
444431,肉末,300.0,克
444431,燒肉醬,3.0,大匙
444431,十三香粉,少許,
444431,食用油,1.0,小匙
445217,無骨雞腿排,3.0,片
445217,綠竹筍,3.0,支
445217,蒜瓣,3.0,瓣
445217,素蠔油,1.0,小匙
445217,白胡椒粉,0.333,小匙
445217,水,50.0,cc
445217,白胡椒粉,0.333,小匙
445217,黑胡椒粒,0.333,小匙
445217,五香粉,0.333,小匙
445217,素蠔油,0.5,大匙
446748,綠竹筍,2.0,根
446748,豬肉絲,酌量,
446748,醬油 鹽巴 辣椒,酌量,
478268,雞翅,2.0,對
478268,雞腳,1.0,對
478268,綠竹筍,1.0,隻
478268,薑片,少許,
478268,鹽,少許,
462545,綠竹筍,1.0,根
462545,乾香菇,4.0,朵
462545,肉絲,150.0,G
462545,蝦米,1.0,小把
462545,鹽,適量,
445318,香菇,4.0,朵
445318,綠竹筍,1.0,根
445318,碗豆,2.0,把
445318,豆包,4.0,片
445318,油麵,2.0,把
445318,油,1.5,匙
445318,鹽,1.5,匙
445318,水,4.5,杯
445318,醬油膏,2.0,匙
477323,綠竹筍,2.0,根
477323,杏鮑菇,2.0,條
477323,水,100.0,毫升
477323,鹽,2.0,克
477323,黑胡椒,適量,
477323,香菜,1.0,株
477323,蒜頭,2.0,瓣
479623,綠竹筍,1.0,根
479623,白米,1.0,杯
479623,蝦米,1.0,把
479623,香菇,5.0,朵
479623,蒜頭,2.0,瓣
479623,高湯或水,200.0,毫升
479623,蔥花,適量,
479623,醬油,15.0,毫升
479623,蠔油,10.0,毫升
479623,白胡椒,適量,
479623,米酒,10.0,毫升
477794,綠竹筍,2.0,根
477794,蛤蠣,300.0,克
477794,白飯,2.0,碗
477794,蒜頭,1.0,瓣
477794,紅蔥頭,1.0,瓣
477794,蝦米,1.0,把
477794,乾香菇,2.0,朵
477794,水,1000.0,毫升
477794,香菜,1.0,株
477794,鹽,2.0,克
477794,白胡椒,適量,
477794,香油,5.0,毫升
478794,虱目魚肚,1~2,片
478794,綠竹筍,1.0,小個
478794,隔夜的剩飯,2.0,碗
478794,青菜,適量,
478794,蔥花,3~4,支
478794,蒜頭酥,2.0,湯匙
478794,白胡椒粉,1.0,湯匙
478794,雞粉或者鮮味抄手,適量,
477970,綠竹筍,1.0,根
477970,雞胸肉,200.0,g
477970,乾香菇,4.0,朵
477970,蝦米,20.0,g
477970,蒜末,1.0,大匙
477970,白米,2.0,米杯
477970,水,2,米杯
477970,醬油,1.5,大匙
477970,黑胡椒,1.0,小匙
477970,油蔥酥,1.0,大匙
477970,鹽,適量,
477970,胡椒粉,適量,
479409,去骨雞腿肉,250.0,克
479409,綠竹筍,1.0,支
479409,乾香菇,4.0,朵
479409,大蔥,1.0,支
479409,蒜仁,5.0,瓣
479409,辣椒,2.0,條
479409,香菇水,150.0,c.c.
479409,水,150.0,c.c.
479409,米酒,1.0,大匙
479409,鹽,0.25,小匙
479409,胡椒粉,0.25,小匙
479409,醬油,1.0,大匙
479409,蠔油,1.0,大匙
479409,冰糖,0.5,大匙
479409,胡椒粉,0.25,小匙
466098,麻竹筍/綠竹筍,300.0,g
466098,紅辣椒/朝天椒,2.0,支
466098,米酒,30.0,g
466098,海鹽,30.0,g
466098,砂糖,15.0,g
466098,冷水,適量,
461730,綠竹筍,1.0,支
461730,豬肉絲,150.0,克
461730,香菇,3.0,朶
461730,白飯,1.0,大碗
461730,芹菜,2.0,支
476461,白米1.5米杯,1.5,米杯
476461,熟綠竹筍,180.0,g
476461,蒜苗綠,0.5,支
476461,水,1.5,米杯
476461,大蒜,2.0,瓣
476461,紅蔥頭,2.0,瓣
476461,乾香菇,1.0,朵
476461,蝦米,0.5,小匙
476461,蒜苗白,1.0,支
476461,豬梅花肉,50.0,g
476461,醬油,0.5,大匙
476461,米酒,0.5,大匙
476461,鹽與白胡椒粉,適量,
466099,綠竹筍,1.2,Kg
466099,辣油,1.0,杯
466099,味醂,1.0,杯
466099,白醋,0.5,杯
466099,香油,0.5,杯
466099,醬油,3.0,大匙
466099,砂糖,3.0,大匙
466099,食鹽,1.0,茶匙
466099,味精,1.0,大匙
418002,綠竹筍,1.0,顆
418002,蒜頭,4.0,瓣
418002,辣椒,4.0,片
418002,蔥,1.0,支
418002,鹽,適量,
418002,香菇粉,少許,
418002,香油,少許,
418002,熱水,1.0,米杯
478901,白飯,適量,
478901,綠竹筍切條,2~3,支
478901,黑香菇切絲,4.0,朵
478901,豬肉條,適量,
478901,魚丸,適量,
478901,蛤或都用亦可,適量,
478901,小卷切塊,2.0,尾
478901,芹菜,適量,
478901,白胡椒塩,少許,
478901,蒜末,適量,
478901,香油,0.5,瓶蓋
419215,五花肉,1.0,斤
419215,綠竹筍,0.5,斤
419215,薑,3,片
419215,蔥,1.0,把
419215,米酒,4.0,大匙
419215,醬油,5.0,大匙
419215,水,200.0,ml
419215,蠔油,1.0,大匙
419215,冰糖,2.0,小匙
466548,綠竹筍,400.0,g
466548,醬油,2.0,大匙
466548,白醋,2.0,大匙
466548,味醂,2.0,大匙
466548,砂糖,1.0,大匙
466548,香油,1.0,大匙
466548,日式辣油,3.0,大匙
466548,鹽,0.25,茶匙
466548,味精,0.25,茶匙
460939,綠竹筍,0.5,支
460939,雞翅,5.0,支
460939,蒜頭,5～6,瓣
460939,蔥,1.0,根
460939,醬油,2.0,大匙
460939,蠔油,3.0,大匙
460939,鹽,適量,
460939,米酒,適量,
460939,胡椒粉,少許,
396349,綠竹筍,1.0,根
396349,白蝦仁,10.0,支
396349,花枝,1.0,支
396349,魷魚,0.333,支
396349,紅黃椒,0.25,顆
396349,蔥,1.0,支
396349,地瓜,1.0,塊
396349,小磨坊日式芥末椒鹽,1.0,小匙
396349,小磨坊蔥風味油,10.0,毫升
396349,橄欖油,些許,
460082,豆干,6.0,片
460082,綠竹筍,1.0,支
460082,毛豆,適量,
460082,素蠔油1又,0.5,大匙
460082,醬油,1.0,茶匙
460082,砂糖,0.5,茶匙
460082,金弘胡麻油,1.0,茶匙
463555,乾香菇約,5.0,朵
463555,雞里肌肉,250.0,公克
463555,綠竹筍,200.0,公克
463555,蒜末,1.0,大匙
463555,白米,2.0,米杯
463555,日式昆布醬油,2.0,大匙
463555,醬油,1.0,大匙
463555,米酒,1.0,大匙
463555,太白粉,1.0,大匙
445352,綠竹筍,2.0,支
445352,沙拉醬,1.0,條
464233,去骨雞腿肉切塊,2.0,片
464233,乾香菇,10.0,朵
464233,綠竹筍,1.0,根
464233,白米,300.0,公克
464233,油蔥酥,1.0,大湯匙
464233,紅蘿蔔切丁,50.0,公克
464233,白胡椒粉,0.25,大湯匙
464233,鹽巴,0.25,大湯匙
464233,醬油,2.0,大湯匙
464233,蠔油,2.0,大湯匙
464233,糖,0.5,大湯匙
464233,清水,320.0,cc
463002,無骨鮭魚,1.0,片
463002,鮭魚卵,適量,
463002,白飯,1.0,碗
463002,鮮香菇,2.0,朵
463002,綠竹筍,1.0,支
463002,黑木耳,2.0,片
463002,菠菜,1.0,株
463002,蔥,1.0,小把
463002,昆布醬油,適量,
463002,鹽巴,適量,
463002,糖,適量,
463002,白芝麻,適量,
463002,飲用水,適量,
453433,美生菜,1,顆
453433,屏大素蠔油,適量,
453433,屏大醬油,1.0,大匙
453433,辣椒,少許,
453433,蒜頭,適量,
430861,白飯或隔夜飯,4.0,米杯
430861,培根,500.0,克
430861,美生菜,1.0,顆
430861,青蔥,1.0,把
430861,蒜頭,1.0,顆
430861,雞蛋,8.0,顆
430861,鹽巴,10.0,克
430861,香油,1.0,大匙
430861,蠔油,1.0,小匙
430861,醬油,1.0,大匙
478980,全麥吐司,4.0,片
478980,火腿,4.0,片
478980,起司片,2.0,入
478980,美生菜,適量,
478980,榴槤,適量,
478980,牛奶,適量,
479748,雞腿排,1.0,份
479748,美生菜,適量,
479748,杏鮑菇,1.0,支
479748,紅黃椒,適量,
479748,洋蔥,依喜好,
479748,水煮蛋,1.0,顆
479748,BB美美辣醬,1.0,匙
479748,美乃滋,2.0,匙
479094,雞胸肉,500.0,克
479094,羅美生菜,喜歡的量,
479094,無糖優格,1.0,大匙
479094,蕃茄醬,1.0,大匙
479094,咖哩粉,1.0,大匙
479094,橄欖油,1.0,大匙
479094,二砂,1.0,小匙
479094,塩,0.5,小匙
474785,金御園蔥抓餅,1.0,片
474785,多利多滋,1.0,包
474785,牛番茄,0.25,顆
474785,洋蔥,0.25,顆
474785,美生菜,適量,
477194,洋蔥少量,4.0,顆
477194,酸黃瓜,1.0,根
477194,美力多酸豆,1.0,小匙
477194,水煮蛋,0.5,顆
477194,美乃滋,2.0,湯匙
477194,鱸魚肉片,1.0,片
477194,低筋麵粉,適量,
477194,雞蛋液,2.0,顆
477194,麵包粉,適量,
477194,美生菜,1.0,片
475167,龜甲萬味自慢–照燒醬,1.0,包
475167,鹽滷豆腐,1.0,塊
475167,梅花豬肉片,6.0,片
475167,油,1.5,大匙
475167,小番茄,2.0,顆
475167,蘿美生菜,2.0,片
457997,吐司,2.0,片
457997,美生菜,少許,
457997,玉米粒,2.0,小匙
457997,起司片,2.0,片
471838,美生菜,1.0,顆
471838,蝦仁,400.0,g
471838,絞肉,200.0,元
471838,紅甜椒,1.0,顆
471838,芹菜,0.5,把
471838,蔥,1.0,支
471838,洋蔥,0.5,顆
471838,蘋果,1.0,顆
471838,蒜頭,4.0,顆
471838,奶油,小塊,
471838,蛋白,1.0,顆
471838,白胡椒粉,1.0,小匙
471838,老油條,1.0,條
467404,雞胸肉,1.0,塊
467404,美生菜,1.0,顆
467404,水,500.0,毫升
467404,蛋,1.0,顆
467404,鹽,3.0,克
467404,蒜,1.0,瓣
467404,義大利綜合香料,少許,
467404,黑胡椒,少許,
467404,橄欖油,2.0,匙
467404,水果醋,2.0,匙
467404,蜂蜜,1.0,匙
467404,鹽,1.0,匙
469685,白米,1.0,杯
469685,豬絞肉,100.0,克
469685,油芒,適量,
469685,牛番茄,1.0,顆
469685,美生菜,3.0,片
469685,鮮香菇,2.0,朵
469685,薑片,3.0,片
469685,蒜頭,1.0,顆
469685,醬油,適量,
469685,米酒,適量,
469685,食用油,適量,
469685,白胡椒,適量,
469685,鹽巴,適量,
469685,香油,適量,
471273,豆皮壽司,4.0,片
471273,醃漬櫻花,6.0,朵
471273,白芝麻粒,1.0,小匙
471273,美生菜,4.0,片
471273,醃漬紫蘇,5.0,片
471273,霧島姬菇醬菜,0.5,包
471273,山葵美乃滋,適量,
471273,味噌調味醬,適量,
471273,越光米飯,2.0,人份
471273,燒海苔,2.0,片
471273,紫蘇香鬆,1.0,小匙
471273,自慢昆布香鬆,1.0,小匙
471273,壽司醋,2.0,大匙
463390,雞腿排,500.0,g
463390,美生菜,5~6,片
463390,牛奶,10.0,g
463390,鮮奶油,10.0,g
463390,白酒,10.0,g
463390,馬斯卡彭,5.0,g
463390,牛番茄,2.0,顆
463390,蒜頭,2.0,瓣
463390,鹽,適量,
463390,胡椒,適量,
463390,橄欖油,適量,
457986,吐司片,4.0,片
457986,去骨雞腿排,1.0,盒
457986,美生菜,4.0,片
457986,蕃茄,1.0,顆
457986,雞蛋,4.0,顆
457986,沙拉,1.0,條
457986,玉米筍,4.0,根
457986,小黃瓜,0.5,根
450393,華盛頓富士蘋果,0.5,顆
450393,煙燻鮭魚,6.0,片
450393,美生菜,6.0,小片
450393,小番茄,3.0,顆
450393,鹽水,1.0,碗
456900,桂冠芙蓉豆腐,1.0,包
456900,生菜（萵苣,,
456900,蘿美,,
456900,美生菜皆可）,100.0,克
456900,小番茄,2~3,顆
456900,原味洋芋片,適量,
456900,芙蓉豆腐附的柴魚醬汁,1.0,包
456900,薄鹽醬油,1.0,大匙
456900,檸檬汁,1.0,小匙
456900,白糖半,小匙,
456900,麻油,1.0,小匙
456900,白芝麻,適量,
460170,牛肉火鍋片2盒,500.0,克
460170,白飯,3.0,杯
460170,洋蔥,1.0,顆
460170,蒜頭,3.0,瓣
460170,毛豆,50.0,克
460170,紅蘿蔔,50.0,克
460170,美生菜,1.0,株
460170,蔥,2.0,根
460170,壽喜燒醬汁,3.0,湯匙
460170,鹽,1.5,茶匙
460170,黑胡椒粉,少許,
456065,切片雞胸肉,110.0,克
456065,美生菜,22.0,克
456065,小番茄,4.0,顆
456065,橄欖油,1.0,圈
456065,和風油醋醬,1.0,湯匙
456065,鹽,1.0,小匙
456065,田原香靈芝滴雞精,1.0,包
448201,馬告,20.0,顆
448201,蘋果,1.0,顆
448201,鮪魚罐頭,1.0,罐
448201,美生菜,0.5,顆
448201,玉米筍,10.0,根
448201,美乃滋,1.0,大匙
448740,豬絞肉,1200.0,g
448740,洋蔥,0.5,顆
448740,美生菜,適量,
448740,雞蛋,3.0,顆
448740,太白粉,2.0,小匙
448740,屏大醬油,2.0,大匙
448740,冰糖,少許,
448740,米酒,少許,
464699,小排骨,1.0,公斤
464699,馬鈴薯,2.0,顆
464699,紅蘿蔔,1.0,條
464699,洋蔥,0.5,顆
464699,蒜頭,3.0,瓣
464699,蕃茄,1.0,顆
464699,甜椒,3.0,顆
464699,蘿美生菜,1.0,株
464699,蔥,1.0,根
464699,蒜,2.0,瓣
464699,蔭油或醬油膏,1.0,湯匙
464699,醬油,1.0,湯匙
464699,棕櫚糖或二砂,1.0,茶匙
464699,黑胡椒粉,少許,
464699,米酒,0.5,湯匙
464699,鹽,1.0,茶匙
464699,醬油,0.5,湯匙
457714,冷凍蟹腳肉,100.0,克
457714,青椒,1.0,顆
457714,黃椒,1.0,顆
457714,薑,5.0,克
457714,李錦記舊庄特級蠔油,1.0,大匙
457714,黑胡椒,1.0,克
457714,羅美生菜葉,適量,
458142,蘑菇,16.0,朵
458142,市售蝦滑,100.0,克
458142,小蕃茄切片,3.0,顆
458142,起司片,1.0,片
458142,生菜（萵苣,,
458142,蘿美生菜皆可）,8.0,小片
458142,美乃滋,適量,
458142,白芝麻,適量,
458142,李錦記舊庄特級蠔油,10.0,ml
458142,開水,10.0,ml
447474,冬粉,1.0,球
447474,好菇道舞菇,0.5,包
447474,蛋,1.0,顆
447474,胡蘿蔔,0.25,根
447474,美生菜,10.0,克
447474,豆皮,2.0,片
447474,魚丸羹,1.0,塊
434594,壽司海苔,適量,
434594,起司片,適量,
434594,起司片,適量,
434594,紅蘿蔔,適量,
434594,美生菜,適量,
434594,美生菜,適量,
434594,雞胸肉,適量,
450943,華盛頓翠玉蘋果,1.0,顆
450943,蛋餅皮,2.0,片
450943,美乃滋,依口味調整,
450943,鹽,,
450943,美生菜,50.0,克
450943,小黃瓜,25.0,克
450943,紅蘿蔔,25.0,克
450943,素肉鬆,2.0,大匙
450943,素火腿,1.0,片
444811,白飯,2.0,碗
444811,午餐肉,0.5,盒
444811,雞蛋,2~4,顆
444811,蔥,1.0,支
444811,醬油,2.0,茶匙
444811,黑胡椒粉,適量,
444811,美生菜,適量,
444811,韓式泡菜,適量,
440748,吐司,2.0,片
440748,水煮蛋,3.0,顆
440748,胡椒鹽,,
440748,黑胡椒,適量,
440748,美生菜,適量,
440748,沙拉醬,適量,
456581,雅方薑母鴨,1.0,包
456581,酸白菜,200.0,克
456581,包心白菜,1,顆
456581,米酒,1,匙
456581,木耳,5.0,片
456581,玉米筍,5.0,枝
456581,鴻喜菇,0.5,包
456581,白胡椒粉,少許,
456581,鮮香菇,3.0,朵
456581,蔥,1.0,支
456581,美生菜,適量,
456581,鴻禧菇,適量,
466715,美生菜,1.0,小顆
466715,香菇,300.0,克
466715,毛豆仁,200.0,克
466715,小黃瓜,1.0,條
466715,水煮鮪魚,1.0,罐
466715,水煮蛋,2.0,顆
466715,芹菜,1.0,根
466715,蕃茄,1.0,顆
466715,義式油漬彩椒,1.0,坨
466715,小磨坊金黃蒜油,4.0,湯匙
466715,Parika紅椒粉,1.0,小匙
466715,黑胡椒,適量,
466715,小磨坊蒜味胡椒鹽,1.0,小匙
466715,義式綜合香料,1.0,小匙
466715,巴沙米可醋,隨喜可不加,
437998,吐司,4.0,片
437998,鴨賞,適量,
437998,黃金泡菜,適量,
437998,雞蛋,1.0,顆
437998,美生菜,適量,
437998,花生醬,適量,
441186,白飯,1.0,碗
441186,貢丸,6.0,顆
441186,蛋,2.0,顆
441186,美生菜,2.0,片
441186,蔥,1.0,根
441186,玉米粉,2.0,大匙
441186,食用油,適量,
441186,鹽巴,適量,
441186,白胡椒,適量,
447793,好菇道舞菇,0.5,包
447793,好菇道雪白菇,0.5,包
447793,玉米筍,2~3,根
447793,美生菜,1~2,片
447793,雞蛋,2~3,顆
447793,小黃瓜,1~2,條
447793,味醂,3.0,茶匙
435873,馬鈴薯,1.0,顆
435873,紅蘿蔔,0.3,條
435873,美生菜,1.0,片
435873,蔥綠,1.0,支
435873,鹽巴,1.0,茶匙
435873,糊椒鹽,1.0,小匙
435873,麵粉,1.0,大匙
463085,楓康吳羽保鮮膜,1.0,捲
463085,生菜,8~10,片
463085,水煮蛋,1.0,顆
463085,鮪魚罐頭,30.0,克
463085,洋蔥絲,20.0,克
463085,蘋果切片,0.25,顆
463085,美奶滋,0.5,大匙
463085,黑胡椒粒,0.125,茶匙
438011,素火腿,1.0,片
438011,三杯雞風味乾麵,1.0,包
438011,美生菜,2.0,片
438011,胡蘿蔔,0.333,條
438011,蛋,1.0,顆
438011,小黃瓜,0.333,條
442095,美國營養強化長粒米,1.0,杯
442095,肉骨茶香料,1.0,包
442095,豬高湯,200.0,g
442095,黑豆,20.0,g
442095,栗子,20.0,g
442095,美生菜,50.0,g
374139,羅美生菜,6.0,片
374139,小番茄,4.0,顆
374139,帕瑪森乳酪粉,3.0,大匙
374139,統一麵肉燥風味,1.0,包
374139,水,150.0,cc
441933,究好豬枕頭肉200g /,1.0,包
441933,雞蛋,1.0,顆
441933,吐司,2.0,片
441933,起司,適量,
441933,美生菜,適量,
441933,番茄,1.0,顆
441933,胡椒粉,適量,
441933,醬油,適量,
441933,蒜末,適量,
441933,五香粉,適量,
441933,糖,適量,
458622,松阪豬,1.0,片
458622,生菜,適量,
458622,雞蛋,2.0,顆
458622,番茄切片,適量,
458622,漢堡麵包,2.0,個
458622,花生醬,適量,
458622,美萃夾心陶瓷爐,1.0,台
458622,波浪煎烤盤,1.0,組
458622,深烤盤,1.0,個
438322,紹興雪菜雞肉麵,1.0,包
438322,黃魚,1.0,條
438322,雞翅膀,3.0,片
438322,胡蘿蔔,10.0,克
438322,美生菜,20.0,克
438322,市售豬腳,2.0,片
438322,蒜頭,10.0,克
438322,糖,5.0,克
438322,薑,5.0,克
479774,芋頭,1.0,顆
479774,西米露,1.0,大匙
479774,砂糖,2.0,大匙
478946,芋頭,0.5,顆
478946,砂糖,1.0,大匙
478946,米酒,1.0,小匙
467185,芋頭,300.0,克
467185,豬肉絲,200.0,克
467185,洋蔥,1.0,顆
467185,娃娃菜,1.0,包
467185,香菇,4.0,朵
467185,蝦米,1.0,小匙
467185,油蔥酥,1.0,大匙
467185,炊粉,1.0,包
467185,雞湯塊,2.0,塊
467185,雞粉,1.0,大匙
467185,糖,1.0,小匙
467185,米酒,1.0,小匙
467185,醬油,1.0,小匙
467185,香油,1.0,小匙
475483,芋頭,1.0,顆
475483,五花肉,0.5,塊
475483,香菇,5.0,朵
475483,蝦米,20.0,克
475483,米酒,1.0,大匙
475483,醬油,1.0,大匙
475483,鹽巴,0.5,匙
475483,白胡椒粉,0.25,匙
475505,高筋麵粉,400.0,克
475505,糖,60.0,克
475505,鹽,4.0,克
475505,酵母,5.0,克
475505,土雞蛋,1.0,個
475505,奶粉,20.0,克
475505,奶油,50.0,克
