recipe_id,ingredient,preview_tag
475483,香菇5朵,香菇
475483,醬油1大匙,醬油
475483,蝦米20克,蝦米
475483,鹽巴1/2匙,鹽巴
475483,白胡椒粉1/4匙,白胡椒粉
475505,高筋麵粉400克,高筋麵粉
475505,糖60克,糖
475505,鹽4克,鹽
475505,水50克或適量不黏,水
475505,酵母5克,酵母
475505,土雞蛋1個,雞蛋
475505,土雞蛋1個,土雞蛋
475505,奶粉20克,奶粉
475505,奶油50克,奶油
474489,糯米粉2杯,糯米粉
474489,二砂半杯,二砂
474489,黑糖半杯,黑糖
474489,水1杯,水
474489,芋頭半顆,芋頭
479327,義美芋頭酥餅1片,義美芋頭酥餅
479327,雞蛋1顆,雞蛋
476260,梅花肉600克,梅花肉
476260,芋頭去皮440克,芋頭去皮
476260,醬油3圓匙,醬油
476260,酒2圓匙,酒
476260,糖2毫升,糖
476260,水0.8米杯,水
472328,豬絞肉280克,豬絞肉
472328,芋頭150克,芋頭
472328,蒜片1大匙,蒜片
472328,醬油2匙,醬油
472328,糖2小匙,糖
472328,蛋1個,蛋
472328,木薯粉1匙,木薯粉
472056,芋頭450克,芋頭
472056,再來米粉135克,再來米粉
472056,水2碗～3碗,水
472056,蝦米1小把,蝦米
472056,乾香菇3朵,乾香菇
472056,菜脯1小把,菜脯
472056,食用油1小匙,食用油
472056,鹽適量,鹽
472056,醬油適量,醬油
458242,小黃瓜3條,小黃瓜
458242,芋頭貢丸5顆,芋頭貢丸
458242,蒜1瓣,蒜
458242,雞湯粉1匙,雞湯粉
458242,油適量,油
475139,芋頭塊500克,芋頭塊
475139,米酒2大匙,米酒
475139,冰糖3大匙,冰糖
475139,二砂3大匙,二砂
475139,過濾水適量,過濾水
477027,芋頭360克,芋頭
477027,蓮子100克,蓮子
477027,冰糖50克,冰糖
477027,水750毫升,水
477078,芋頭一條,芋頭
477078,排骨300g,排骨
477078,青花椒酥一大匙,青花椒酥
477078,辣椒適量,辣椒
477078,薑末適量,薑末
477078,蔥花適量,蔥花
477078,蒜末適量,蒜末
477078,糖一小匙,糖
477078,蠔油一小匙,蠔油
477078,太白粉一小匙,太白粉
477078,胡椒粉一小匙,胡椒粉
477078,醬油兩大匙,醬油
477078,米酒一大匙,米酒
472309,鴨骨頭1份,鴨骨頭
472309,全聯芋頭半包,芋頭
472309,香菇5朵,香菇
472309,芹菜3根,芹菜
472309,鹽巴3小匙,鹽巴
472309,白飯3碗,白飯
472309,魚露3小匙,魚露
469169,芋頭角6個,芋頭角
469169,豬火鍋肉片200克,豬火鍋肉片
469169,油適量,油
469169,洋蔥1顆,洋蔥
469169,醬油適量,醬油
469169,黑木耳2片,黑木耳
469169,鹽適量,鹽
469169,紅蘿蔔0.5根,紅蘿蔔
469169,冰糖適量,冰糖
469169,水適量,水
474441,白米1 杯,白米
474441,芋頭150 克,芋頭
474441,鹽1.5 克,鹽
474441,蛤蠣25 顆,蛤蠣
474441,白胡椒適量,白胡椒
474441,蝦米1 把,蝦米
474441,香油1 小匙,香油
474441,乾香菇2 朵,乾香菇
474441,豬油蔥酥1 小匙,豬油蔥酥
474441,鮮香菇2 朵,鮮香菇
474441,高麗菜4 葉,高麗菜
474441,水1200 毫升,水
474441,香菜適量,香菜
471222,新竹炊粉300g,新竹炊粉
471222,豆芽菜500g,豆芽菜
471222,油蔥酥4大匙,油蔥酥
471222,炸芋頭400g,炸芋頭
471222,豬油2大匙,豬油
471222,豬絞肉200g,豬絞肉
471222,植物油2大匙,植物油
471222,韭菜125g,韭菜
471222,淡色醬油1大匙,淡色醬油
471222,芹菜100g,芹菜
471222,米酒1大匙,米酒
471222,味醂1大匙,味醂
471222,鹽1½茶匙,鹽
471222,雞粉1½茶匙,雞粉
471222,白胡椒粉1茶匙,白胡椒粉
471222,熱水3ℓ,熱水
473842,芋頭1份,芋頭
473842,白飯2~3碗,白飯
473842,香菇2朵,香菇
473842,蝦米1小把,蝦米
473842,油蔥酥紅蔥油3大匙,油蔥酥紅蔥油
473842,芹菜2根,芹菜
473842,油蔥酥紅蔥油3大匙,蔥
473842,鹽2大匙,鹽
473842,味精或雞粉2大匙,味精或雞粉
473842,白胡椒粉適量,白胡椒粉
473842,木耳2片,木耳
473842,高麗菜絲適量,高麗菜絲
473842,市售肉燥5大匙,肉燥
473842,雞蛋2顆,雞蛋
473842,香油1大匙,香油
473842,素蠔油2大匙,素蠔油
467825,板豆腐2盒,板豆腐
467825,芋頭1顆,芋頭
467825,糖1小匙,糖
467825,蓮藕粉3/1碗,蓮藕粉
467825,鹽巴適量,鹽巴
468673,芋頭200克,芋頭
468673,白糖20克,白糖
468673,中筋麵粉250克,中筋麵粉
468673,牛奶20毫升,牛奶
468673,白糖或黑糖5克,白糖或黑糖
468673,高糖酵母2克,高糖酵母
251197,桃膠1/4 杯,桃膠
251197,椰奶1杯,椰奶
251197,芋頭切丁1杯,芋頭切丁
251197,水3～4杯,水
251197,椰糖1/2杯,椰糖
467173,芋頭600克,芋頭
467173,雞腿2支,雞腿
467173,蒜頭6粒,蒜頭
467173,蔥2根,蔥
467173,鹽1小匙,鹽
467173,胡椒粉1小匙,胡椒粉
467173,米酒1大匙,米酒
473667,圓糯米150克,圓糯米
473667,紫糯米150克,紫糯米
473667,芋頭300克,芋頭
473667,桂圓龍眼乾30克,桂圓龍眼乾
473667,砂糖30克,砂糖
473667,米酒30克,米酒
473667,鮮奶油30克,鮮奶油
473421,白蘿蔔1條,白蘿蔔
473421,芋頭1條,芋頭
473421,在來米粉300克,在來米粉
473421,玉米粉2大匙,玉米粉
473421,鹽1茶匙,鹽
473421,白胡椒1小匙,白胡椒
473421,水5米杯,水
473421,油5大匙,油
472644,芋頭1000g,芋頭
472644,廣式臘腸1根,廣式臘腸
472644,廣式肝腸1根,廣式肝腸
472644,北海道干貝7顆,北海道干貝
472644,水磨蘿蔔糕粉400ml,水磨蘿蔔糕粉
472644,鹽少許,鹽
472644,白胡椒粉少許,白胡椒粉
472644,植物油少許,植物油
472644,清水1000ml,清水
461783,芋頭糕200g,芋頭糕
461783,豆芽菜200g,豆芽菜
461783,韭菜2根,韭菜
461783,油適量,油
461783,醬油膏適量,醬油膏
461783,辣椒醬適量,辣椒醬
464883,芋頭1顆,芋頭
464883,排骨300克,排骨
464883,姜粒1大匙,姜粒
464883,蒜末1大匙,蒜末
464883,蠔油1湯匙,蠔油
464883,糖2茶匙,糖
464883,鹽1茶匙,鹽
464883,醬油1湯匙,醬油
464883,胡椒粉半茶匙,胡椒粉
464883,紹興酒1大匙,紹興酒
464883,玉米粉2茶匙,玉米粉
471232,芋頭145克,芋頭
471232,香菇小6朵,香菇小
471232,肉絲90克,肉絲
471232,飯1碗半,飯
471232,鹽1.5匙,鹽
471232,白胡椒粉1.5匙,白胡椒粉
471232,醬油1匙,醬油
471232,米酒1匙,米酒
471232,醬油1匙,油
469012,芋頭120克,芋頭
469012,酒釀2大匙,酒釀
469012,桂花少許,桂花
469012,冰糖2茶匙,冰糖
469397,米2杯,米
469397,芋頭1/2顆,芋頭
469397,鹽,鹽
469397,鮮味抄手適量,鮮味抄手
469397,豬絞肉1杯,豬絞肉
469397,醬油1大匙,醬油
469397,蝦皮或蝦米2大匙,蝦皮或蝦米
469397,油蔥酥1杯,油蔥酥
461441,芋頭丁150克,芋頭丁
461441,素火腿40克,素火腿
461441,素蠔油適量,素蠔油
461441,香菇50克,香菇
461441,鹽巴適量,鹽巴
461441,糯米粉150克,糯米粉
461441,胡椒粉適量,胡椒粉
461441,粘米粉300克,粘米粉
461441,糖適量,糖
461441,水450毫升,水
461441,素肉燥適量,素肉燥
462730,芋頭400克,芋頭
462730,奶茶100毫升,奶茶
462730,細砂糖20克,細砂糖
462730,蛋2顆,蛋
462730,細砂糖20克,砂糖
471498,臘腸2條,臘腸
471498,芥蘭菜1把,芥蘭菜
471498,鹽少許,鹽
471498,蒜仁2~3瓣,蒜仁
471498,胡椒粉少許,胡椒粉
471498,蠔油1小匙,蠔油
471498,糖1小匙,糖
471498,香油1小匙,香油
478556,芥蘭菜1把,芥蘭菜
478556,鮮蝦10隻,鮮蝦
478556,鹽巴1/5小匙,鹽巴
478556,蒜瓣4瓣,蒜瓣
478556,白胡椒粉1/4小匙,白胡椒粉
478556,老薑片3片,老薑片
478556,鹽1/5小匙,鹽
478556,油1/2大匙,油
478556,米酒1大匙,米酒
479259,芥蘭菜30克,芥蘭菜
479259,蒜瓣3瓣,蒜瓣
479259,油1/2大匙,油
479259,鹽1/4小匙,鹽
477403,水1000毫升,水
477403,植物油1小匙,植物油
477403,素蠔油膏1大匙,素蠔油膏
477403,鹽0.5小匙,鹽
477403,醬油1大匙,醬油
477403,芥藍菜300克,芥藍菜
477403,白醋1小匙,白醋
477403,蒜頭5瓣,蒜頭
477403,細砂糖1小匙,細砂糖
477403,太白粉1大匙,太白粉
472633,茴香菜1把,茴香菜
472633,芥蘭菜有花1把,芥蘭菜有花
472633,芹菜1根,芹菜
472633,蔥1根,蔥
472633,鮮味炒手2匙,鮮味炒手
472633,鹽1小匙,鹽
472633,米酒1米杯,米酒
471612,芥蘭芽適量,芥蘭芽
471612,香菇素蠔油適量,香菇素蠔油
471612,香油少許,香油
474911,鹹豬肉100克,鹹豬肉
474911,芥藍菜200克,芥藍菜
474911,鹽1/4小匙,鹽
474911,蒜末15克,蒜末
474911,紹興酒1小匙,紹興酒
474911,辣椒片1根,辣椒片
474911,水2大匙,水
468041,芥蘭菜300g,芥蘭菜
468041,熟白芝麻0.5茶匙,熟白芝麻
468041,素蠔油1.5大匙,素蠔油
468041,冷開水0.5大匙,冷開水
468041,榛果油1大匙,榛果油
473252,芥蘭花0.5把,芥蘭花
473252,香菇4朵,香菇
473252,壺底油少許,壺底油
474061,芥藍芽200克,芥藍芽
474061,乾香菇3朵,乾香菇
474061,香菇水15毫升,香菇水
474061,蒜3瓣,蒜
474061,蜂蜜1茶匙,蜂蜜
474061,鹽巴1茶匙,鹽巴
449348,芥藍菜1把,芥藍菜
449348,辣椒1支,辣椒
449348,蒜頭1顆,蒜頭
449348,醬鹽1小撮,醬鹽
458640,芥藍2把,芥藍
458640,香腸2條,香腸
458640,雞粉1匙,雞粉
458640,蒜末1小匙,蒜末
467028,芥蘭菜1包,芥蘭菜
467028,蠔油1大匙,蠔油
467028,白芝麻1小匙,白芝麻
467028,蒜末2瓣,蒜末
458048,芥蘭2把,芥蘭
458048,蒜末1小匙,蒜末
458048,雞粉1小匙,雞粉
458048,鹽巴1小匙,鹽巴
468527,芥蘭梗斜切片,芥蘭梗斜切片
468527,葉切小段300克,葉切小段
468527,紅蘿蔔絲些許,紅蘿蔔絲
468527,鹽,鹽
468527,鮮味抄手適量,鮮味抄手
468527,白豆包2片,白豆包
468527,米酒1大匙,米酒
468527,蒜末1大匙,蒜末
455480,芥蘭菜5 株,芥蘭菜
455480,枸杞1 大匙,枸杞
455480,蒜頭數瓣,蒜頭
455480,鹽少許,鹽
439269,芥蘭1份,芥蘭
439269,蒜頭切片4顆,蒜頭切片
439269,白芝麻些許,白芝麻
436149,臘腸1條,臘腸
436149,肝腸1條,肝腸
436149,鹽1匙,鹽
436149,芥蘭菜8株,芥蘭菜
436149,糖1匙,糖
436149,蠔油2湯匙,蠔油
436149,蠔油2湯匙,油
436149,水50毫升,水
462059,鹹豬肉180克,鹹豬肉
462059,芥蘭菜1把,芥蘭菜
462059,蒜頭2瓣,蒜頭
462059,鹽1小匙,鹽
458574,牛肉片200克,牛肉片
458574,芥蘭花150克,芥蘭花
458574,蠔油2大匙,蠔油
458574,蒜頭5瓣,蒜頭
458574,沙茶醬3大匙,沙茶醬
458574,辣椒1根,辣椒
458574,開水100毫升,開水
458574,海鹽1大匙,海鹽
458574,太白粉1小匙,太白粉
458574,胡椒粉1小匙,胡椒粉
431635,蒜味香腸3根,蒜味香腸
431635,芥蘭菜1把,芥蘭菜
431635,紹興酒2匙,紹興酒
431635,辣椒1根,辣椒
431635,鹽巴少許,鹽巴
431635,蒜頭2~3瓣,蒜頭
431635,油2匙,油
454159,芥蘭苗1把,芥蘭苗
454159,蒜頭3瓣,蒜頭
454159,橄欖油適量,橄欖油
454159,水適量,水
454159,鹽巴適量,鹽巴
454159,糖適量,糖
454684,芥藍菜1小把,芥藍菜
454684,鹹豬肉少許,鹹豬肉
454684,雞粉1小匙,雞粉
454684,蒜末1小匙,蒜末
449660,牛肉里肌肉片250克,牛肉里肌肉片
449660,芥藍菜600克,芥藍菜
449660,米酒1.5大匙,米酒
449660,蒜瓣2瓣,蒜瓣
449660,白胡椒粉1/3小匙,白胡椒粉
449660,紅蘿蔔30克,紅蘿蔔
449660,素蠔油或醬油1.5小匙,素蠔油或醬油
449660,酪梨油2小匙,酪梨油
449660,玉米粉或玉米粉1小匙,玉米粉或玉米粉
450856,芥蘭菜1份,芥蘭菜
450856,牛肉片1盒,牛肉片
450856,蒜頭3瓣,蒜頭
450856,胡椒鹽1大匙,胡椒鹽
450856,沙拉油1小匙,沙拉油
450856,沙茶醬1大匙,沙茶醬
450856,米酒1大匙,米酒
463219,芥蘭菜250g,芥蘭菜
463219,蝦皮適量,蝦皮
463219,蠔油適量,蠔油
463219,蒜頭適量,蒜頭
463219,豬肉片150克,豬肉片
449408,芥蘭菜1把,芥蘭菜
449408,鮮香菇1朵,鮮香菇
449408,蒜瓣2瓣,蒜瓣
449408,辣椒1支,辣椒
449408,醬鹽1小撮,醬鹽
457436,芥蘭菜100g,芥蘭菜
457436,全麥麵粉150g,全麥麵粉
457436,蠔油3小匙,蠔油
457436,水1大匙,水
457436,米酒1大匙,米酒
457436,麻油1小匙,麻油
457436,蒜泥1瓣份,蒜泥
457436,大蒜2瓣,大蒜
457436,糖1/2小匙,糖
457436,蔥花3大匙,蔥花
457436,鹽1小匙,鹽
457436,辣椒1小根,辣椒
457436,牛肉絲150g,牛肉絲
457436,熟白芝麻1小匙,熟白芝麻
448811,芥蘭菜1份,芥蘭菜
448811,鴨賞1份,鴨賞
448811,蒜末2顆,蒜末
448811,鹽巴少許,鹽巴
449575,芥蘭菜600克,芥蘭菜
449575,嫩薑絲30克,嫩薑絲
449575,鮮菇2朵,鮮菇
449575,辣椒1/2根,辣椒
449575,油2小匙,油
449575,鹽1/3小匙,鹽
446736,芥蘭菜1把,芥蘭菜
446736,豬肉50克,豬肉
446736,醬油1小匙,醬油
446736,蒜末1大匙,蒜末
446736,太白粉少許,太白粉
446736,鹽1小匙,鹽
446736,白胡椒粉少許,白胡椒粉
446736,米酒1小匙,米酒
447254,芥蘭菜1把,芥蘭菜
447254,小魚乾辣椒醬1大匙,小魚乾辣椒醬
447254,蒜末3瓣,蒜末
447254,鹽巴0.5小匙,鹽巴
448853,粄條1包,粄條
448853,芥藍菜2把,芥藍菜
448853,番茄1顆,番茄
448853,香菇1朵,香菇
448853,蔥1支,蔥
448853,雞蛋2顆,雞蛋
448853,黑豆油膏3大匙,黑豆油膏
438032,芥蘭菜1把,芥蘭菜
438032,鹽巴小匙,鹽巴
471124,鹹豬肉60 克,鹹豬肉
471124,芥蘭菜1株,芥蘭菜
471124,蠔油20 毫升,蠔油
471124,乾香菇3 朵,乾香菇
471124,水/香菇水30 毫升,水/香菇水
471124,紅蘿蔔少許,紅蘿蔔
471124,米酒15 毫升,米酒
471124,蒜頭2 瓣,蒜頭
471124,白胡椒適量,白胡椒
471124,白飯2 碗,白飯
471967,肉絲200克,肉絲
471967,花椰菜1朵,花椰菜
471967,雞粉1小匙,雞粉
471967,鹽1茶匙,鹽
471967,米酒1小匙,米酒
471967,香油1茶匙,香油
471967,太白粉1茶匙,太白粉
473088,白花椰菜1顆,白花椰菜
473088,蝦皮1小匙,蝦皮
473088,雞粉2小匙,雞粉
473088,鹽1茶匙,鹽
468587,白花椰菜1朵,白花椰菜
468587,德國香腸2隻,德國香腸
468587,雞粉1小匙,雞粉
468587,紅蘿蔔絲1小匙,紅蘿蔔絲
468587,鹽1茶匙,鹽
471974,白花椰菜1朵,白花椰菜
471974,白米1杯,白米
471974,雞粉1大匙,雞粉
471974,燕麥0.5杯,燕麥
471974,鹽2小匙,鹽
471974,紅蘿蔔絲1大匙,紅蘿蔔絲
471974,油蔥酥2小匙,油蔥酥
471974,玉米粒1大匙,玉米粒
471974,豆皮數片,豆皮
469591,馬鈴薯沙拉2碗,馬鈴薯沙拉
469591,玉米筍1根,玉米筍
469591,鹽1匙,鹽
469591,紅蘿蔔適量,紅蘿蔔
469591,食用油少許,食用油
469591,花椰菜1顆,花椰菜
469591,小番茄數根,小番茄
473236,花椰菜2朵,花椰菜
473236,咖喱粉2大匙,咖喱粉
473236,麵粉1小匙,麵粉
473236,椒鹽胡椒粉2小匙,椒鹽胡椒粉
473236,鹽巴1小匙,鹽巴
473236,橄欖油適量,橄欖油
473236,椒鹽胡椒粉2小匙,胡椒粉
470183,豆腐半塊,豆腐
470183,花椰菜4朵,花椰菜
470183,水煮無鹽鮪魚罐頭半罐,鹽
470183,水煮無鹽鮪魚罐頭半罐,水煮無鹽鮪魚罐頭
470183,美乃滋1小匙,美乃滋
470183,小黃瓜適量,小黃瓜
470183,黑胡椒適量,黑胡椒
468481,巴沙魚排2片,巴沙魚排
468481,蒜少許,蒜
468481,黑胡椒粒少許,黑胡椒粒
468481,米酒少許,米酒
468481,花椰菜半朵,花椰菜
468098,花椰菜1/2顆,花椰菜
468098,雞胸肉1塊,雞胸肉
468098,鹽1匙,鹽
468098,黑木耳2朵,黑木耳
468098,黑胡椒少許,黑胡椒
468098,玉米筍3根,玉米筍
468098,蒜1瓣,蒜
466875,鮭魚1盒,鮭魚
466875,綠花椰菜1朶,綠花椰菜
466875,蒜片1大匙,蒜片
466875,鹽1匙,鹽
469000,牛肉片1盒,牛肉片
469000,花椰菜1/2顆,花椰菜
469000,黑豆醬油1匙,黑豆醬油
469000,米酒1匙,米酒
469000,辣粉1匙,辣粉
469000,蒜頭2瓣,蒜頭
473524,蝦仁200公克,蝦仁
473524,花椰菜切塊1朵,花椰菜切塊
473524,蒜頭切末10瓣,蒜頭切末
473524,乾辣椒切碎2根,乾辣椒切碎
473524,鹽巴1/8大湯匙,鹽巴
473524,無鹽奶油20公克,無鹽奶油
473524,黑胡椒粉1/8大湯匙,黑胡椒粉
473524,義大利綜合香料1/4大湯匙,義大利綜合香料
465865,花椰菜10朵,花椰菜
465865,番茄1顆,番茄
465865,鮮味炒手1小匙,鮮味炒手
465865,雞蛋2顆,雞蛋
465865,蒜頭1小顆,蒜頭
468380,白花椰230克,白花椰
468380,大蒜切末3~4顆,大蒜切末
468380,米酒1匙,米酒
468380,青蔥1支,青蔥
468380,鹽1小匙,鹽
468380,雞粉1小匙,雞粉
468380,蝦仁12隻,蝦仁
468380,白胡椒粉少許,白胡椒粉
468380,白胡椒鹽1小匙,白胡椒鹽
461565,綠花椰菜6朵,綠花椰菜
461565,雞蛋1顆,雞蛋
461565,辣豆瓣醬1小匙,辣豆瓣醬
461565,醬油1小匙,醬油
461565,鹽些許,鹽
473476,吻仔魚適量,吻仔魚
473476,洋蔥0.5顆,洋蔥
473476,紅蘿蔔0.5條,紅蘿蔔
473476,花椰菜1朵,花椰菜
473476,杏鮑菇4小條,杏鮑菇
473476,白米1.5米杯,白米
473476,水1.8米杯,水
468566,花椰菜1朵,花椰菜
468566,腰果適量,腰果
468566,塩1小匙,塩
468566,蛋3顆,蛋
462607,花椰菜1朵,花椰菜
462607,玉米筍1盒,玉米筍
462607,胡椒鹽1小匙,胡椒鹽
462607,鮮蝦仁10隻,鮮蝦仁
462607,香油1小匙,香油
462607,洋蔥1/4顆,洋蔥
462607,蒜末1大匙,蒜末
462384,綠花椰菜1朵,綠花椰菜
462384,洋蔥半顆,洋蔥
462384,紅蘿蔔2條,紅蘿蔔
462384,馬鈴薯1大顆,馬鈴薯
462384,咖哩塊4小塊,咖哩塊
465301,花椰菜1/3顆,花椰菜
465301,鮭魚半條,鮭魚
465301,紅蘿蔔少許,紅蘿蔔
465301,B.B.秘製十三香適量,B.B.秘製十三香
465301,B.B.漢原花椒油適量,B.B.漢原花椒油
465301,辣椒少許,辣椒
461913,白花椰菜1朵,白花椰菜
461913,豬油1大匙,豬油
461913,乾辣椒5條,乾辣椒
461913,洋蔥絲半顆,洋蔥絲
461913,蒜片5瓣,蒜片
461913,辣豆瓣醬1大匙,辣豆瓣醬
461913,蠔油1大匙,蠔油
461913,蔥段2支,蔥段
452547,白色花椰菜1顆,白色花椰菜
452547,牛番茄3顆,牛番茄
452547,番茄醬2大匙,番茄醬
452547,醬油1小匙,醬油
452547,糖1小匙,糖
455362,綠花椰菜1朵,綠花椰菜
455362,香腸300克,香腸
455362,雞粉1小匙,雞粉
469727,綠花椰菜1顆,綠花椰菜
469727,蒜末3瓣,蒜末
469727,洋蔥半顆,洋蔥
469727,白醬4大匙,白醬
469727,起士絲看自己,起士絲
469727,月桂葉1片,月桂葉
469727,綜合香料1小匙,綜合香料
469727,水1碗,水
469727,黑胡椒粉1小匙,黑胡椒粉
471272,白米1米杯,白米
471272,洋蔥丁1小顆,洋蔥丁
471272,杏鮑菇1條,杏鮑菇
471272,吻仔魚適量,吻仔魚
471272,玉米筍2根,玉米筍
471272,花椰菜7根,花椰菜
471272,雞腿排1片,雞腿排
471272,鮭魚半片,鮭魚
468547,綠花椰菜0.5顆,綠花椰菜
468547,紅甜椒0.5顆,紅甜椒
468547,黃甜椒0.5顆,黃甜椒
468547,有機鹽麴2茶匙,有機鹽麴
468547,榛果油1大匙,榛果油
468547,香油或麻油1茶匙,香油或麻油
444599,蝦仁8尾,蝦仁
444599,盧丁雞蛋8顆,盧丁雞蛋
444599,花椰菜6顆,花椰菜
460730,白身魚1片,白身魚
460730,鹽少許,鹽
460730,花椰菜50g,花椰菜
460730,胡椒少許,胡椒
460730,小番茄25g,小番茄
460730,麵包粉30g,麵包粉
460730,培根1片,培根
460730,低筋麵粉1T,低筋麵粉
460730,高湯塊1/4塊,高湯塊
460730,雞蛋1/2個,雞蛋
460730,水50ml,水
460730,醬油0.5t,醬油
460730,白酒0.5T,白酒
457579,花椰菜1朵,花椰菜
457579,蒜碎3瓣,蒜碎
457579,橄欖油1大匙,橄欖油
457579,紅蘿蔔片3片,紅蘿蔔片
457579,鹽巴適量,鹽巴
457579,糖適量,糖
461526,花椰菜250克,花椰菜
461526,木耳100克,木耳
461526,薑絲20克,薑絲
461526,辣椒20克,辣椒
461526,醬油1大匙,醬油
461526,米酒2大匙,米酒
461526,烏醋3大匙,烏醋
461526,砂糖1大匙,砂糖
461526,玉米粉1茶匙,玉米粉
450681,花椰菜1顆,花椰菜
450681,魚豆腐8個,魚豆腐
450681,雞粉1小匙,雞粉
450681,蒜末1大匙,蒜末
450681,糖1茶匙,糖
450681,鹽巴1茶匙,鹽巴
452528,花椰菜1/2顆,花椰菜
452528,雞蛋2顆,雞蛋
452528,白飯1.5碗,白飯
452528,醬鹽1大匙,醬鹽
452528,柴魚粉2小匙,柴魚粉
452528,白胡椒粉隨意,白胡椒粉
452528,蔥花1把,蔥花
462580,花椰菜0.5朵,花椰菜
462580,綜合堅果25克,綜合堅果
462580,胡麻醬酌量,胡麻醬
473348,五花肉100g,五花肉
473348,白花椰1顆,白花椰
473348,乾辣椒5g,乾辣椒
473348,青蔥1支,青蔥
473348,蒜頭5顆,蒜頭
473348,醬油2大匙,醬油
473348,豆瓣醬適量,豆瓣醬
449416,麵條1把,麵條
449416,花椰菜1朵,花椰菜
449416,洋蔥半顆,洋蔥
449416,豬肉適量,豬肉
449416,紅蘿蔔絲適量,紅蘿蔔絲
449416,植物油適量,植物油
449416,鹽巴適量,鹽巴
449416,白胡椒粉適量,白胡椒粉
449416,芝麻油少許,芝麻油
456120,豆腐1盒,豆腐
456120,蛋4顆,蛋
456120,花椰菜5朵,花椰菜
456120,雞精粉1小匙,雞精粉
456120,味淋1大匙,味淋
458750,魚板5塊,魚板
458750,芹菜1/2把,芹菜
458750,油1大匙,油
458750,鹽1小匙,鹽
458750,白胡椒1小匙,白胡椒
479150,芹菜1把,芹菜
479150,全聯雞肉塊1盒,雞肉塊
479150,烤肉醬1大匙,烤肉醬
479150,白胡椒撒3下,白胡椒
478352,芹菜1把,芹菜
478352,蒜頭3瓣,蒜頭
478352,基隆甜不辣1盒,基隆甜不辣
478352,薄鹽醬油適量,薄鹽醬油
478352,水適量,水
478352,米酒少許,米酒
475165,西芹渣1杯,西芹渣
475165,中筋麵粉2匙,中筋麵粉
475165,燕麥片2大匙,燕麥片
475165,咖哩粉1大匙,咖哩粉
475165,鹽1茶匙,鹽
475165,白胡椒粉1匙,白胡椒粉
475165,素蠔油1匙,素蠔油
475165,紅扁豆2大匙,紅扁豆
474678,雞蛋5顆,雞蛋
474678,青蔥2支,青蔥
474678,芹菜2支,芹菜
474678,香菜1株,香菜
474678,米酒1茶匙,米酒
474678,香油1茶匙,香油
474678,食鹽1茶匙,食鹽
474678,雞粉1茶匙,雞粉
474678,白胡椒粉1/2茶匙,白胡椒粉
474678,雞高湯1.2ℓ,雞高湯
474048,魷魚乾半條,魷魚乾
474048,嫩薑1塊,嫩薑
474048,米酒1大匙,米酒
474048,辣椒2條,辣椒
474048,香油1茶匙,香油
474048,蒜頭5瓣,蒜頭
474048,太白粉1/2茶匙,太白粉
474048,青蒜1支,青蒜
474048,鹽1/4茶匙,鹽
474048,芹菜1把,芹菜
474048,砂糖1/4茶匙,砂糖
474048,熱水50ml,熱水
474048,雞粉1/4茶匙,雞粉
474048,白胡椒粉1/4茶匙,白胡椒粉
473983,芹菜管1份,芹菜管
473983,豆乾5片,豆乾
473983,醬油1大匙,醬油
473983,紅蘿蔔1小塊,紅蘿蔔
473983,醬油膏1小匙,醬油膏
473983,醋1小匙,醋
473983,鹽巴1小匙,鹽巴
473983,蒜頭1大顆,蒜頭
473983,辣椒1條,辣椒
473076,芹菜1把,芹菜
473076,花枝1隻,花枝
473076,蒜3瓣,蒜
473076,辣椒0.5根,辣椒
473076,鹽2小匙,鹽
473076,米酒2大匙,米酒
473076,香油2小匙,香油
474963,芹菜1把,芹菜
474963,板豆腐1塊,板豆腐
474963,白胡椒粉1/4小匙,白胡椒粉
474963,老薑片2片,老薑片
474963,鹽1/3小匙,鹽
474963,酪梨油1/2大匙,酪梨油
474963,黑胡椒粒1/3小匙,黑胡椒粒
472382,虱目魚丸450g,虱目魚丸
472382,芹菜梗180g,芹菜梗
472382,食鹽1/4茶匙,食鹽
472382,老薑15g,老薑
472382,砂糖1/4茶匙,砂糖
472382,蒜頭15g,蒜頭
472382,味精1/4茶匙,味精
472382,紅辣椒10g,紅辣椒
472382,白胡椒粉1/4茶匙,白胡椒粉
472382,香油1茶匙,香油
472382,熱水100g,熱水
471512,煎豆包3片,煎豆包
471512,紅蘿蔔1/2根,紅蘿蔔
471512,芹菜1把,芹菜
471512,蒜頭1瓣,蒜頭
471512,醬鹽1小匙,醬鹽
472239,豆干4~5塊,豆干
472239,芹菜1把,芹菜
472239,醬油2大匙,醬油
472239,蒜頭2~3瓣,蒜頭
472239,糖1小匙,糖
472239,辣椒1~2根,辣椒
472239,香油適量,香油
472239,蠔油1大匙,蠔油
472239,太白粉水2大匙,太白粉水
472394,芹菜1把,芹菜
472394,生豆包4片,生豆包
472394,蒜瓣3瓣,蒜瓣
472394,辣椒1/4根,辣椒
472394,油2小匙,油
472394,鹽1/3小匙,鹽
475718,油封鴨胸半個,油封鴨胸
475718,芹菜3支,芹菜
475718,白煮蛋1個,白煮蛋
475718,醃漬白蘿蔔10片,醃漬白蘿蔔
472396,芹菜1把,芹菜
472396,鴨賞1包,鴨賞
472396,蒜苗1支,蒜苗
472396,白芝麻0.5小匙,白芝麻
470293,豬肉絲100克,豬肉絲
470293,蒜末1~2瓣,蒜末
